date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:15:24	22784/22784	---M--	200	added ('OK')	font/woff	etag:%225900-5cb3a03548878%22	https://ageroute.ci/templates/ageroute/styles/ageroute/fonts/valeraround.woff	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/styles/ageroute/fonts/valeraround.woff	(from https://ageroute.ci/templates/ageroute/styles/ageroute/css/theme.css)
09:15:24	84028/84028	---M--	200	added ('OK')	font/ttf	etag:%221483c-5cb3a03548878%22	https://ageroute.ci/templates/ageroute/styles/ageroute/fonts/valeraround.ttf	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/styles/ageroute/fonts/valeraround.ttf	(from https://ageroute.ci/templates/ageroute/styles/ageroute/css/theme.css)
09:15:25	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%2210440-5cb3a03555398%22	https://ageroute.ci/templates/ageroute/warp/vendor/uikit/fonts/fontawesome-webfont.woff2	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/warp/vendor/uikit/fonts/fontawesome-webfont.woff2	(from https://ageroute.ci/templates/ageroute/styles/ageroute/css/theme.css)
09:15:26	477483/477483	---M--	200	added ('OK')	image/svg+xml	etag:%227492b-5cb3a03548878%22	https://ageroute.ci/templates/ageroute/styles/ageroute/fonts/valeraround.svg	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/styles/ageroute/fonts/valeraround.svg	(from https://ageroute.ci/templates/ageroute/styles/ageroute/css/theme.css)
09:15:26	83588/83588	---M--	200	added ('OK')	font/woff	etag:%2214684-5cb3a03555398%22	https://ageroute.ci/templates/ageroute/warp/vendor/uikit/fonts/fontawesome-webfont.woff	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/warp/vendor/uikit/fonts/fontawesome-webfont.woff	(from https://ageroute.ci/templates/ageroute/styles/ageroute/css/theme.css)
09:15:26	142072/142072	---M--	200	added ('OK')	font/ttf	etag:%2222af8-5cb3a03555398%22	https://ageroute.ci/templates/ageroute/warp/vendor/uikit/fonts/fontawesome-webfont.ttf	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/warp/vendor/uikit/fonts/fontawesome-webfont.ttf	(from https://ageroute.ci/templates/ageroute/styles/ageroute/css/theme.css)
09:15:26	93495/93495	---M--	200	added ('OK')	image/jpeg	etag:%2216d37-5cb3a035449f9%22	https://ageroute.ci/templates/ageroute/images/bg.jpg	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/images/bg.jpg	(from https://ageroute.ci/templates/ageroute/css/custom.css)
09:15:27	43495/43495	---M--	200	added ('OK')	image/jpeg	etag:%22a9e7-5cb3a035449f9%22	https://ageroute.ci/templates/ageroute/images/bg-teaser.jpg	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/templates/ageroute/images/bg-teaser.jpg	(from https://ageroute.ci/templates/ageroute/css/custom.css)
09:15:27	1660/1660	---M-Z	200	added ('OK')	text/css	etag:%2267c-5cb3a03253b32-gzip%22	https://ageroute.ci/media/com_acymailing/css/module_default.css?v=1630824904	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/media/com_acymailing/css/module_default99d1.css	(from https://ageroute.ci/ageroute/informations-generales/mot-du-directeur-general)
09:15:27	17574/17574	---M-Z	200	added ('OK')	application/javascript	etag:%2244a6-5cb3a03258952-gzip%22	https://ageroute.ci/media/com_acymailing/js/acymailing_module.js?v=500	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/media/com_acymailing/js/acymailing_module0e82.js	(from https://ageroute.ci/ageroute/informations-generales/mot-du-directeur-general)
09:15:27	83893/83893	---M-Z	200	added ('OK')	application/javascript	etag:%22147b5-5cb3a03372ce9-gzip%22	https://ageroute.ci/media/system/js/mootools-core.js?6a7c03bfc92decd27f0487f6f3335e46	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/media/system/js/mootools-corebfdb.js	(from https://ageroute.ci/ageroute/informations-generales/mot-du-directeur-general)
09:15:28	12085/12085	---M-Z	200	added ('OK')	application/javascript	etag:%222f35-5cb3a0336fe09-gzip%22	https://ageroute.ci/media/system/js/core.js?6a7c03bfc92decd27f0487f6f3335e46	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/media/system/js/corebfdb.js	(from https://ageroute.ci/ageroute/informations-generales/mot-du-directeur-general)
09:15:28	62225/62225	---M--	200	added ('OK')	image/jpeg	etag:%22f311-5cb3a031c4257%22	https://ageroute.ci/images/page/collectivites-locales-ageroute.jpg	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/page/collectivites-locales-ageroute.jpg	(from https://ageroute.ci/ageroute/prestations/les-conseils-generaux)
09:15:29	64085/64085	---M--	200	added ('OK')	image/jpeg	etag:%22fa55-5cb3a031c51f7%22	https://ageroute.ci/images/page/signalisation-routiere.jpg	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/page/signalisation-routiere.jpg	(from https://ageroute.ci/gestion-du-reseau/reseau-routier/signalisation)
09:15:29	572081/572081	---M--	200	added ('OK')	image/png	etag:%228bab1-5cba2810e3930%22	https://ageroute.ci/images/representation-ageroute.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/representation-ageroute.png	(from https://ageroute.ci/ageroute/informations-generales/representation)
09:15:30	75422/75422	---M--	200	added ('OK')	image/jpeg	etag:%221269e-5cb3a031c4257%22	https://ageroute.ci/images/page/banque-de-donnees-ageroute.jpg	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/page/banque-de-donnees-ageroute.jpg	(from https://ageroute.ci/gestion-du-reseau/reseau-routier/banque-de-donnees)
09:15:30	3734/3734	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:30%20GMT	https://ageroute.ci/projets/projets-routiers/urbains?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/projets-routiers/urbainsc0d0	(from https://ageroute.ci/projets/projets-routiers/urbains)
09:15:30	6861/6861	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:30%20GMT	https://ageroute.ci/projets/projets-routiers/urbains?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/projets-routiers/urbains7b17	(from https://ageroute.ci/projets/projets-routiers/urbains)
09:15:30	1740230/1740230	---M--	200	added ('OK')	image/png	etag:%221a8dc6-5cba3112a7672%22	https://ageroute.ci/images/cartereseauroutier-01.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/cartereseauroutier-01.png	(from https://ageroute.ci/gestion-du-reseau/reseau-routier/repartition-cartographie)
09:15:31	4486/4486	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:31%20GMT	https://ageroute.ci/projets/projets-routiers/interurbains?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/projets-routiers/interurbainsc0d0	(from https://ageroute.ci/projets/projets-routiers/interurbains)
09:15:31	175472/175472	---M--	200	added ('OK')	image/png	etag:%222ad70-5cd3873f02ae4%22	https://ageroute.ci/images/article/252/_thumb4/23158615344840192783257175019212832863817320n.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/252/_thumb4/23158615344840192783257175019212832863817320n.png	(from https://ageroute.ci/projets/projets-routiers/urbains)
09:15:31	8376/8376	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:31%20GMT	https://ageroute.ci/projets/projets-routiers/interurbains?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/projets-routiers/interurbains7b17	(from https://ageroute.ci/projets/projets-routiers/interurbains)
09:15:31	175490/175490	---M--	200	added ('OK')	image/png	etag:%222ad82-5cd380cba8e87%22	https://ageroute.ci/images/article/251/_thumb4/24235019846240634276546348493992692429565851n.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/251/_thumb4/24235019846240634276546348493992692429565851n.png	(from https://ageroute.ci/projets/projets-routiers/interurbains)
09:15:31	3232/3232	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:32%20GMT	https://ageroute.ci/projets/ouvrages-d-art/ponts?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/ouvrages-d-art/pontsc0d0	(from https://ageroute.ci/projets/ouvrages-d-art/ponts)
09:15:32	5940/5940	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:32%20GMT	https://ageroute.ci/projets/ouvrages-d-art/ponts?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/ouvrages-d-art/ponts7b17	(from https://ageroute.ci/projets/ouvrages-d-art/ponts)
09:15:32	26025/26025	---M--	200	added ('OK')	image/jpeg	etag:%2265a9-5cb3a0316953a%22	https://ageroute.ci/images/article/39/_thumb4/4eme-pont.jpg	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/39/_thumb4/4eme-pont.jpg	(from https://ageroute.ci/projets/ouvrages-d-art/ponts)
09:15:32	645/645	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:32%20GMT	https://ageroute.ci/projets/ouvrages-d-art/echangeurs?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/ouvrages-d-art/echangeursc0d0	(from https://ageroute.ci/projets/ouvrages-d-art/echangeurs)
09:15:33	716/716	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:33%20GMT	https://ageroute.ci/projets/ouvrages-d-art/echangeurs?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/projets/ouvrages-d-art/echangeurs7b17	(from https://ageroute.ci/projets/ouvrages-d-art/echangeurs)
09:15:33	6326/6326	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:33%20GMT	https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travauxc0d0	(from https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux)
09:15:33	8558/8558	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:33%20GMT	https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux7b17	(from https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux)
09:15:33	42553/42553	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:34%20GMT	https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux/197-travaux-de-construction-de-trois-03-echangeurs-a-abidjan-3	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux/197-travaux-de-construction-de-trois-03-echangeurs-a-abidjan-3.html	(from https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux)
09:15:34	46045/46045	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:34%20GMT	https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux/209-reponses-a-des-demandes-d-eclaircissements-travaux-de-construction-de-trois-03-echangeurs-sur-le-boulevard-mitterand-abidjan-n-4-avis-d-appel-d-offres-n-t-934-2019	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux/209-reponses-a-des-demandes-d-eclaircissements-travaux-de-construction-de-trois-03-echangeurs-sur-le-boulevard-mitterand-	(from https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux)
09:15:34	39442/39442	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:34%20GMT	https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux?start=6	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux034f.html	(from https://ageroute.ci/appels-d-offres/avis-d-appel-d-offres-de-travaux)
09:15:34	6757/6757	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:34%20GMT	https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-manifestation-d-interetc0d0	(from https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet)
09:15:34	9664/9664	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:35%20GMT	https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet7b17	(from https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet)
09:15:35	42599/42599	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:35%20GMT	https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet/242-projet-de-transport-urbain-d-abidjan-ptua-avis-a-manifestation-d-interet-services-de-consultants	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet/242-projet-de-transport-urbain-d-abidjan-ptua-avis-a-manifestation-d-interet-services-de-consultants.html	(from https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet)
09:15:35	41392/41392	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:35%20GMT	https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet/241-avis-d-appels-d-offres-n-f137-2021	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet/241-avis-d-appels-d-offres-n-f137-2021.html	(from https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet)
09:15:35	38943/38943	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:36%20GMT	https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet?start=6	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet034f.html	(from https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet)
09:15:35	39237/39237	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:36%20GMT	https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet?start=12	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-manifestation-d-interetbd13.html	(from https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet)
09:15:36	33711/33711	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:36%20GMT	https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet?start=18	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-manifestation-d-interetebc2.html	(from https://ageroute.ci/appels-d-offres/avis-de-manifestation-d-interet)
09:15:36	674/674	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:36%20GMT	https://ageroute.ci/appels-d-offres/avis-du-reseau-africatip?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-du-reseau-africatipc0d0	(from https://ageroute.ci/appels-d-offres/avis-du-reseau-africatip)
09:15:36	745/745	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:37%20GMT	https://ageroute.ci/appels-d-offres/avis-du-reseau-africatip?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-du-reseau-africatip7b17	(from https://ageroute.ci/appels-d-offres/avis-du-reseau-africatip)
09:15:36	686/686	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:37%20GMT	https://ageroute.ci/appels-d-offres/avis-de-passation-de-marches?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-passation-de-marchesc0d0	(from https://ageroute.ci/appels-d-offres/avis-de-passation-de-marches)
09:15:38	757/757	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:38%20GMT	https://ageroute.ci/appels-d-offres/avis-de-passation-de-marches?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/avis-de-passation-de-marches7b17	(from https://ageroute.ci/appels-d-offres/avis-de-passation-de-marches)
09:15:38	3343/3343	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:38%20GMT	https://ageroute.ci/appels-d-offres/appel-offre-de-fournitures?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/appel-offre-de-fournituresc0d0	(from https://ageroute.ci/appels-d-offres/appel-offre-de-fournitures)
09:15:38	4620/4620	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:38%20GMT	https://ageroute.ci/appels-d-offres/appel-offre-de-fournitures?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/appel-offre-de-fournitures7b17	(from https://ageroute.ci/appels-d-offres/appel-offre-de-fournitures)
09:15:38	5844/5844	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:39%20GMT	https://ageroute.ci/appels-d-offres/resultas?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/resultasc0d0	(from https://ageroute.ci/appels-d-offres/resultas)
09:15:39	8084/8084	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:39%20GMT	https://ageroute.ci/appels-d-offres/resultas?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/resultas7b17	(from https://ageroute.ci/appels-d-offres/resultas)
09:15:39	41994/41994	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:40%20GMT	https://ageroute.ci/appels-d-offres/resultas/248-publication-de-l-attribution-de-contrats-de-consultants	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/resultas/248-publication-de-l-attribution-de-contrats-de-consultants.html	(from https://ageroute.ci/appels-d-offres/resultas)
09:15:39	40183/40183	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:40%20GMT	https://ageroute.ci/appels-d-offres/resultas?start=6	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/resultas034f.html	(from https://ageroute.ci/appels-d-offres/resultas)
09:15:40	43468/43468	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:40%20GMT	https://ageroute.ci/appels-d-offres/resultas/234-resultat-de-l-appel-d-offres-national-n-t-683-2020-portant-sur-les-travaux-de-construction-des-logements-impactes-dans-le-cadre-des-travaux-du-ptua	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/resultas/234-resultat-de-l-appel-d-offres-national-n-t-683-2020-portant-sur-les-travaux-de-construction-des-logements-impactes-dans-le-cadre-des-travaux-d	(from https://ageroute.ci/appels-d-offres/resultas)
09:15:40	38712/38712	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:40%20GMT	https://ageroute.ci/appels-d-offres/resultas?start=12	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/resultasbd13.html	(from https://ageroute.ci/appels-d-offres/resultas)
09:15:40	35618/35618	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:40%20GMT	https://ageroute.ci/appels-d-offres/resultas?start=18	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/appels-d-offres/resultasebc2.html	(from https://ageroute.ci/appels-d-offres/resultas)
09:15:40	10991/10991	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:41%20GMT	https://ageroute.ci/actualites/news?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/newsc0d0	(from https://ageroute.ci/actualites/news)
09:15:41	19755/19755	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:41%20GMT	https://ageroute.ci/actualites/news?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/news7b17	(from https://ageroute.ci/actualites/news)
09:15:41	61235/61235	---M--	200	added ('OK')	image/gif	etag:%22ef33-5d19dd7dad682%22	https://ageroute.ci/images/article/266/_thumb4/25934190448361209897822094501521288275370441n.gif	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/266/_thumb4/25934190448361209897822094501521288275370441n.gif	(from https://ageroute.ci/actualites/news)
09:15:41	183533/183533	---M--	200	added ('OK')	image/png	etag:%222cced-5d4e711eb7484%22	https://ageroute.ci/images/article/272/_thumb4/image7.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/272/_thumb4/image7.png	(from https://ageroute.ci/actualites/news)
09:15:42	146422/146422	---M--	200	added ('OK')	image/png	etag:%2223bf6-5ce4f6700ba7d%22	https://ageroute.ci/images/article/261/_thumb4/piccertif.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/261/_thumb4/piccertif.png	(from https://ageroute.ci/actualites/news)
09:15:42	156237/156237	---M--	200	added ('OK')	image/png	etag:%222624d-5cdd37d2c2853%22	https://ageroute.ci/images/article/259/_thumb4/picdgbhci.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/259/_thumb4/picdgbhci.png	(from https://ageroute.ci/actualites/news)
09:15:43	43489/43489	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:43%20GMT	https://ageroute.ci/actualites/news/249-lancement-des-travaux-de-renforcement-de-la-route-cotiere	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/news/249-lancement-des-travaux-de-renforcement-de-la-route-cotiere.html	(from https://ageroute.ci/actualites/news)
09:15:43	237276/237276	---M--	200	added ('OK')	image/png	etag:%2239edc-5cc69fb1bfd23%22	https://ageroute.ci/images/article/249/_thumb4/photolancementcotiere.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/249/_thumb4/photolancementcotiere.png	(from https://ageroute.ci/actualites/news)
09:15:43	42563/42563	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:44%20GMT	https://ageroute.ci/actualites/news/250-seminaire-de-formation-des-coordonnateurs-et-directeurs-de-l-ageroute	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/news/250-seminaire-de-formation-des-coordonnateurs-et-directeurs-de-l-ageroute.html	(from https://ageroute.ci/actualites/news)
09:15:43	175498/175498	---M--	200	added ('OK')	image/png	etag:%222ad8a-5cd37ba67d423%22	https://ageroute.ci/images/article/250/_thumb4/2438175318281848278424368849470818916019169n.png	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/images/article/250/_thumb4/2438175318281848278424368849470818916019169n.png	(from https://ageroute.ci/actualites/news)
09:15:44	41017/41017	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:44%20GMT	https://ageroute.ci/actualites/news?start=6	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/news034f.html	(from https://ageroute.ci/actualites/news)
09:15:44	35010/35010	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:44%20GMT	https://ageroute.ci/actualites/news?start=12	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/newsbd13.html	(from https://ageroute.ci/actualites/news)
09:15:44	2535/2535	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2007%20Feb%202022%2009:15:44%20GMT	https://ageroute.ci/actualites/evenements?format=feed&type=rss	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/evenementsc0d0	(from https://ageroute.ci/actualites/evenements)
09:15:44	4479/4479	---MC-	200	added ('OK')	application/atom+xml	date:Mon,%2007%20Feb%202022%2009:15:45%20GMT	https://ageroute.ci/actualites/evenements?format=feed&type=atom	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/evenements7b17	(from https://ageroute.ci/actualites/evenements)
09:15:45	39560/39560	---M-Z	200	added ('OK')	text/html	date:Mon,%2007%20Feb%202022%2009:15:45%20GMT	https://ageroute.ci/actualites/evenements/256-les-rencontres-annuelles-des-mobilites-rames	C:/xampp/htdocs/SITE_INTERNET_INCI_2022/SITE_WEB_INCI/ageroute.ci/actualites/evenements/256-les-rencontres-annuelles-des-mobilites-rames.html	(from https://ageroute.ci/actualites/evenements)
